STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
02,           0673,1,1,1,00A33,0,01,122,17190,'KENAI RIVER (SCHOONERS) ',,'STERLING HIGHWAY  ','MILE POINT 16.1          ',99.99,25.907,1,0011000000,0,60283600,151044200,199,3,01,01,01,1954,2,0,3690,2011,2,7.3,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,4,0,9.2,21.3,85.3,0.4,0.4,9.2,10.8,99.99,N,0,N,99.9,0,5,5,6,7,N,1,63.5,1,29.2,5,4,N,5,8,8,,,0,812,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,1964,1,1,0,0,11,0,,Y,U,6000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,47.1,0
02,           0674,1,1,1,00A33,0,01,122,17190,'COOPER CREEK            ',,'STERLING HIGHWAY  ','MILE POINT 13.7          ',99.99,22.001,1,0011000000,0,60321200,150451800,199,3,01,01,01,1955,2,0,3345,2011,2,7.6,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.4,19.5,20.7,0.1,0.1,7.5,8.3,99.99,N,0,N,99.9,0,6,7,7,7,N,1,54.7,1,25.4,6,2,N,5,6,5,,,0,812,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,11,0,,Y,6,4000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,52,2
02,           0675,1,1,1,00A33,0,01,122,17190,'KENAI RIVER (COOPER LND)',,'STERLING HIGHWAY  ','MILE POINT 11.0          ',99.99,17.64,1,0011000000,0,60290000,149565400,199,3,01,01,01,1965,2,0,3580,2011,5,7.3,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,5,0,9.1,24.4,122.5,1.2,0,9.1,10.7,99.99,N,0,N,99.9,0,6,7,5,7,N,1,63,1,29,5,4,N,5,8,8,,,0,812,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,11,0,,Y,8,5000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,48,0
02,           0676,1,1,1,00A33,0,01,122,17190,'QUARTZ CREEK            ',,'STERLING HIGHWAY  ','MILE POINT 4.0           ',99.99,6.379,1,0011000000,0,60290600,149524800,199,3,01,01,01,1965,2,0,2947,2011,5,7.3,0,35,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,3,0,9.1,18.3,49.7,0.4,0.4,11,11.9,99.99,N,0,N,99.9,0,7,6,6,8,N,1,62.9,1,28.9,6,5,N,5,8,8,,,0,812,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,11,0,,Y,8,3500,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,74.9,0
02,           0678,1,1,1,00A45,0,02,290,53050,'LITTLE GOLDSTREAM CK    ',,'PARKS HIGHWAY     ','MILE POINT 279.1         ',5.41,449.099,1,0017000000,0,64400000,148563000,199,3,01,01,01,1958,2,0,1748,2011,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,02,0,00,3,0,8.5,6.7,20.4,0.6,0.6,8.5,10,99.99,N,0,N,99.9,0,4,6,5,4,N,1,40.2,1,18.5,4,5,N,5,6,8,,,0,712,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,15,1,,Y,8,2500,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,39.6,1
02,           0681,1,3,1,00750,0,05,261,30500,'GULKANA RIVER           ',,'DENALI HIGHWAY    ','MILE POINT 0.2           ',99.99,0.356,0,,,63015400,145300000,199,3,01,01,07,1951,2,0,115,2011,2,7.3,0,0,0,0,1,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,6,24.1,24.7,0,0,6,6.7,99.99,N,0,N,99.9,0,6,8,6,8,N,1,59.6,1,35.8,6,3,N,5,7,8,,,0,711,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,8,0,,Y,5,250,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,73.6,2
02,           0683,1,3,1,00750,0,05,261,30500,'TANGLE RIVER            ',,'DENALI HIGHWAY    ','MILE POINT 21.4          ',99.99,34.355,0,,,63024800,146005400,199,3,01,01,07,1954,2,0,105,2011,4,8.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,10,0,00,1,0,6,30.5,31.4,0,0,5.7,6.1,99.99,N,0,N,99.9,0,5,5,6,8,N,1,55.7,1,26.1,5,3,N,5,6,8,,,0,711,24,Y24,N  ,N  ,0811,,,0,0,0,,,,,0,N,2,,0,0,0,8,7,0,0,8,0,,Y,5,220,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,49.2,2
02,           0684,1,3,1,00750,0,05,261,30500,'ROCK CREEK              ',,'DENALI HIGHWAY    ','MILE POINT 24.8          ',99.99,39.854,0,,,63041200,146061200,199,3,01,01,07,1955,2,0,70,2011,2,6.4,0,0,0,0,0,0,0,5,0,0,0,R,1,5,3,02,0,00,1,0,6.1,18.3,18.6,0,0,5.8,6.6,99.99,N,0,N,99.9,0,6,5,4,7,N,1,36.6,1,18.7,4,4,N,5,5,7,,,0,711,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,8,7,0,0,8,0,,Y,8,200,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,44.1,1
02,           0685,1,3,1,00750,0,05,170,47440,'MACLAREN RIVER          ',,'DENALI HIGHWAY    ','MILE POINT 41.9          ',99.99,67.407,0,,,63071200,146315400,199,3,01,01,07,1986,2,0,65,2011,9,10.1,0,0,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,36.6,110.3,0,0,8.5,8.8,99.99,N,0,N,99.9,0,6,6,5,7,N,1,80.1,1,36.9,5,7,N,5,8,8,,,0,711,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,1,0,0,8,0,,Y,8,200,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,76.3,0
02,           0686,1,3,1,00750,0,05,170,47440,'CLEARWATER CREEK        ',,'DENALI HIGHWAY    ','MILE POINT 55.9          ',99.99,89.877,0,,,63023000,146051800,199,3,01,01,07,1957,2,0,65,2011,2,7.6,0,0,0,0,0,0,0,5,0,0,0,R,1,5,3,02,0,00,3,0,6,15.8,47.9,0,0,6,6.9,99.99,N,0,N,99.9,0,5,5,5,7,N,1,46.2,1,18.5,5,4,N,3,8,8,,,0,711,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,8,7,0,0,8,0,,Y,8,200,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,55.1,0
02,           0687,1,3,1,00750,0,02,170,47440,'SUSITNA RIVER           ',,'DENALI HIGHWAY    ','MILE POINT 79.5          ',99.99,128.002,0,,,63064200,147311200,199,3,01,01,07,1956,2,0,85,2011,2,7.6,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,09,3,02,1,16,6,50.3,316.7,0,0,6.1,6.9,99.99,N,0,N,99.9,0,6,6,5,7,N,1,36.8,1,22.5,5,5,N,5,7,6,,,0,711,24,Y24,Y60,N  ,0710,0910,,0,0,0,,,,,0,N,2,,0,0,0,8,7,0,0,8,0,,Y,3,200,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,64.7,0
02,           0688,1,3,1,00750,0,02,170,47440,'CANYON CREEK            ',,'DENALI HIGHWAY    ','MILE POINT 95.1          ',99.99,152.983,0,,,63141200,147483000,199,3,01,01,07,1985,2,0,85,2011,9,8.5,0,30,0,0,0,1,0,5,0,0,0,A,1,5,6,04,0,00,1,2,8.8,37.2,46.3,0,0,8.9,9.1,99.99,N,0,N,99.9,0,8,8,6,8,N,1,88.9,1,52.1,6,7,N,5,8,8,,,0,711,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,1,0,0,8,0,,Y,8,200,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,92.2,0
02,           0689,1,3,1,00750,0,02,170,47440,'BRUSHKANA CREEK         ',,'DENALI HIGHWAY    ','MILE POINT 104.7         ',99.99,168.547,0,,,63172400,148042400,199,3,01,01,07,1955,2,0,85,2011,2,7.9,0,0,0,0,0,1,0,5,0,0,0,P,1,5,3,02,0,00,1,0,6,24.1,24.7,0,0,6.1,6.7,99.99,N,0,N,99.9,0,5,6,5,7,N,2,41.7,2,19.2,5,5,N,0,7,7,,,0,711,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,8,0,,Y,5,200,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,58.1,0
02,           0690,1,3,1,00750,0,02,170,47440,'SEATTLE CREEK           ',,'DENALI HIGHWAY    ','MILE POINT 111.4         ',99.99,179.281,0,,,63200600,148142400,199,3,01,01,07,1954,2,0,107,2010,2,7.6,0,0,0,0,0,1,0,5,0,0,0,R,1,5,7,02,0,00,1,0,6,7.6,7.9,0,0,6.1,6.1,99.99,N,0,N,99.9,0,5,5,4,7,N,1,66.4,1,44,4,4,N,5,6,8,,,0,711,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,8,7,0,0,8,0,,Y,8,200,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,45.9,1
02,           0693,1,1,1,00A43,0,02,068,32150,'CARLO CREEK             ',,'PARKS HIGHWAY     ','MILE POINT 188.4         ',5.41,303.097,1,0017000000,0,63340000,148485400,199,3,01,01,01,1973,2,0,1374,2011,5,12.2,0,25,0,1,1,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,22.3,23.5,0,0,13,13.7,99.99,N,0,N,99.9,0,6,7,7,7,N,1,63.2,1,29.1,7,7,N,5,8,8,,,0,712,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,24,1,,Y,8,2400,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,78.1,0
02,           0694,1,1,1,00A43,0,02,068,32150,'NENANA RIVER PARK BND   ',,'PARKS HIGHWAY     ','MILE POINT 195.5         ',5.41,314.657,1,0017000000,0,63392400,148494800,199,3,01,01,01,1973,2,0,2429,2011,5,12.2,0,10,0,1,1,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,8.5,42.7,109.1,0,0,9.9,10.7,99.99,N,0,N,99.9,0,7,6,6,6,N,2,68.7,2,31.6,6,4,N,5,8,8,,,0,712,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,2006,1,1,0,0,24,1,,Y,3,2400,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,72.8,0
02,           0695,1,1,1,00A43,0,02,068,32150,'RILEY CREEK             ',,'PARKS HIGHWAY     ','MILE POINT 201.6         ',5.41,324.391,1,0017000000,0,63434200,148525400,199,3,01,01,01,1969,2,0,2429,2011,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,02,0,00,3,0,8.5,22.9,68.9,0,0,10.1,10.4,99.99,N,0,N,99.9,0,5,6,4,8,N,1,64,1,29.6,4,4,N,5,8,8,,,0,712,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,1987,1,1,0,0,24,1,,Y,8,2600,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,48.5,1
02,           0697,1,1,1,00A43,0,02,068,32150,'KINGFISHER CREEK        ',,'PARKS HIGHWAY     ','MILE POINT 202.6         ',5.41,326.097,1,0017000000,0,63443000,148530600,199,3,01,01,01,1971,2,0,3562,2011,5,12.2,0,45,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,32,33.8,0,0,13.4,13.7,99.99,N,0,N,99.9,0,5,6,6,8,N,1,64.3,1,29.6,6,7,N,5,8,8,,,0,712,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,24,1,,Y,8,2900,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,75.5,0
02,           0699,1,3,1,00042,0,01,020,3000,'MINNESOTA DR OVERHEAD   ',,'AIRPORT/MINNESOTA ','MILE POINT 4.9           ',99.99,7.918,1,0013430000,0,61103600,149544200,2,3,01,01,14,1993,7,0,42091,2010,9,35.4,2,54,0,1,1,1,N,5,N,0,0,A,5,2,5,04,0,00,1,0,16.4,37.5,39,0,3.5,31.1,39.4,99.99,R,7.09,R,8,0,8,8,8,N,N,1,85.7,1,36.1,8,7,9,5,N,7,,,0,811,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,9,6,2,1,7,0,,Y,N,47000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,90.8,0
02,           0700,1,3,1,00538,0,01,020,3000,'INTL AIRPORT RD OVERHEAD',,'INTL AIRPORT RD   ','MILE POINT 1.9           ',99.99,3.042,0,,,61102400,149542400,8,3,01,01,14,1973,4,0,19367,2010,9,17.1,0,10,1,1,1,1,N,5,N,0,0,A,1,2,5,05,0,00,3,0,17,15.2,45.7,0,0,23.8,28.4,99.99,R,6.96,R,7,0,8,8,6,N,N,1,57.3,1,26.5,6,9,7,5,N,7,,,0,811,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,9,6,2,1,7,0,,Y,N,29000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,87.7,0
02,           0718,1,3,1,00131,0,04,180,75930,'BLUESTONE CREEK         ',,'IRR:NOME-TELLER RD','MILE POINT 56.7          ',99.99,91.234,0,,,65053000,166140000,199,3,01,01,07,1967,2,0,25,2011,4,8.2,0,15,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,3,0,8.5,18.3,55.2,0,0,8.5,9,99.99,N,0,N,99.9,0,7,7,6,7,N,1,63.1,1,29,6,7,N,5,8,8,,,0,812,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,1,0,1,1,0,0,1,0,,Y,8,60,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,89.7,0
02,           0722,1,1,1,00A44,0,02,290,53050,'FISH CREEK              ',,'PARKS HIGHWAY     ','MILE POINT 261.1         ',5.41,420.251,1,0017000000,0,64184200,149032400,199,3,01,01,01,1965,2,0,1446,2011,5,12.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,18.3,18.9,0,0,12.5,13,99.99,N,0,N,99.9,0,7,7,5,4,N,1,63.7,1,29.4,5,7,N,5,6,8,,,0,712,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,15,1,,Y,8,2000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,67.3,0
02,           0724,1,3,1,00902,0,03,130,38970,'KETCHIKAN CREEK         ',,'SOUTH TONGASS HWY ','MILE POINT 2.4           ',99.99,3.816,0,,,55203000,131381800,3,3,01,01,16,1944,2,0,3421,2010,4,11,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,10,0,00,1,0,10.3,36.6,38.1,1.5,1.5,10.1,14.9,99.99,N,0,N,99.9,0,6,5,6,8,N,1,61.7,1,30.7,5,4,N,5,7,7,,,0,611,24,Y24,N  ,N  ,0511,,,0,0,0,,,,,0,N,2,,0,0,0,1,6,0,0,3,0,,Y,T,6000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,72.7,0
02,           0725,1,3,1,00902,0,03,130,38970,'HOADLEY CREEK           ',,'SOUTH TONGASS HWY ','MILE POINT 0.2           ',99.99,0.309,0,,,55211800,131411200,199,3,01,01,16,1957,3,0,16047,2010,4,14.6,0,33,0,1,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,14.6,13.1,13.7,1.6,1.6,15,18.5,99.99,N,0,N,99.9,0,4,7,6,7,N,1,79.2,1,28.8,6,6,N,5,7,8,,,0,611,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,9,6,0,0,1,0,,Y,8,21000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,72.8,1
02,           0726,1,3,1,NSPCY,0,03,130,38970,'KETCHIKAN CREEK         ',,'PARK/HARRIS ST    ','MILE POINT 0.1           ',99.99,0,0,,,55204200,131383000,2,3,04,04,19,1957,2,0,200,2010,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,3,02,1,0,5.9,18.6,20.4,0,1.4,5.8,7.9,99.99,N,0,N,99.9,0,6,5,5,7,N,1,11.8,1,5,3,3,N,2,7,3,,,0,611,24,Y24,N  ,N  ,0511,,,0,0,0,,,,,0,N,2,,0,0,0,3,9,0,0,1,0,,Y,6,240,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,17.5,2
02,           0732,1,3,1,00093,0,03,110,36400,'GOLD CREEK              ',,'EGAN DRIVE        ','MILE POINT 0.4           ',99.99,0.657,1,0029601100,0,58173600,134235400,3,3,01,01,14,1972,4,0,13033,2010,5,24.4,2,10,0,0,0,0,0,5,0,0,0,A,1,5,5,05,0,00,3,0,8.5,12.5,36.6,2.5,0,23.7,27.3,99.99,N,0,N,99.9,0,7,6,6,6,N,1,63.3,1,40.5,6,9,N,5,8,8,,,0,611,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,1,6,0,0,2,0,,Y,T,15600,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,90.1,0
02,           0734,1,3,1,00093,0,03,110,36450,'PETERSON CREEK          ',,'GLACIER HIGHWAY   ','MILE POINT 23.0          ',99.99,36.96,0,,,58291800,134491200,199,3,01,01,16,1986,2,0,715,2011,9,11.6,2,15,0,0,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,12.1,24.4,24.7,0,0,12.2,12.5,99.99,N,0,N,99.9,0,8,8,7,9,N,1,88.9,1,41.5,7,8,N,5,9,8,,,0,611,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,6,0,0,4,0,,Y,8,1000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,87.3,0
02,           0735,1,3,1,00093,0,03,110,36450,'EAGLE RIVER             ',,'GLACIER HIGHWAY   ','MILE POINT 26.5          ',99.99,42.566,0,,,58314800,134480600,199,3,01,01,16,1959,2,0,388,2011,4,9.1,0,0,0,0,1,1,0,5,0,0,0,A,1,5,4,02,0,00,2,0,7.3,32.3,64.3,0.2,0.2,7.2,7.7,99.99,N,0,N,99.9,0,6,6,7,8,N,1,42,1,19.4,5,4,N,5,6,7,,,0,611,24,N  ,Y60,N  ,,0101,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,5,0,,Y,7,500,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,54.8,0
02,           0736,1,3,1,00093,0,03,110,36450,'HERBERT RIVER           ',,'GLACIER HIGHWAY   ','MILE POINT 26.0          ',99.99,41.787,0,,,58312400,134474800,199,3,01,01,16,1959,2,0,531,2011,4,9.1,0,0,0,0,1,1,0,5,0,0,0,A,1,5,3,02,0,00,3,0,7.3,25,43.3,0.2,0.2,7.3,7.9,99.99,N,0,N,99.9,0,6,6,6,6,N,1,49.2,1,22.5,6,4,N,5,6,7,,,0,611,24,N  ,Y60,N  ,,0101,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,4,0,,Y,8,600,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,60.7,0
02,           0737,1,3,1,00093,0,03,110,36400,'MENDENHALL RIVER        ',,'GLACIER HIGHWAY   ','MILE POINT 9.3           ',99.99,14.935,1,0029600000,0,58223000,134365400,14,3,01,01,14,1965,2,0,12097,2010,4,14,0,15,0,0,0,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,9.1,37.8,97.2,1.5,1.5,9.2,12.8,99.99,N,0,N,99.9,0,5,6,4,7,N,1,74.8,1,31.6,4,4,N,5,8,8,,,0,611,24,N  ,Y60,N  ,,0101,,0,0,0,,,,,0,N,2,,1,0,0,1,6,2,0,2,0,,Y,8,16000,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,39.8,1
02,           0740,1,3,1,00958,0,03,110,36400,'GASTINEAU CHANNEL       ',,'JNU DOUGLAS BR RD ','MILE POINT 0.1           ',99.99,0.14,0,,,58175400,134254200,199,3,01,01,16,1981,2,2,10783,2010,9,12.2,0,0,0,0,0,1,0,5,1,15.2,76.2,A,5,6,5,06,0,00,3,0,10.9,189,392,1.8,0,11,13.6,99.99,N,0,N,99.9,0,7,7,7,8,N,1,71.1,1,21,5,4,N,5,9,7,,,0,611,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,1,6,2,1,2,0,2,Y,8,14700,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,57.5,0
02,           0742,1,3,1,00095,0,03,100,31050,'CHILKAT RIVER           ',,'HAINES HIGHWAY    ','MILE POINT 23.2          ',99.99,37.39,1,0029800000,0,59245400,135554200,199,3,01,01,02,1958,2,0,523,2011,4,7.6,0,0,0,0,0,1,0,2,0,0,0,A,1,5,3,02,0,00,10,0,7.3,14.9,153.6,0.3,0.3,7.3,7.7,99.99,N,0,N,99.9,0,5,6,5,7,N,1,52.3,1,24.3,5,4,N,5,6,6,,,0,612,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,1,1,0,0,12,0,,Y,3,650,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,54.9,0
02,           0743,1,3,1,00095,0,03,100,31050,'MUNCASTER CREEK         ',,'HAINES HIGHWAY    ','MILE POINT 28.3          ',99.99,45.583,1,0029800000,0,59251800,136032400,199,3,01,01,02,1999,2,0,284,2011,9,11.7,0,30,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,10.9,17.1,18.3,0,0,11,11.9,99.99,N,0,N,99.9,0,8,8,7,8,N,1,87.7,1,40.4,7,8,N,5,8,7,,,0,612,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,9,6,2,1,10,0,,Y,8,400,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,87.2,0
02,           0744,1,3,1,00095,0,03,100,31050,'LITTLE BOULDER CREEK    ',,'HAINES HIGHWAY    ','MILE POINT 31.0          ',99.99,49.87,1,0029800000,0,59254200,136074200,199,3,01,01,02,1991,2,0,220,2011,9,11.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,24.4,24.4,0.3,0.3,11.1,12,99.99,N,0,N,99.9,0,7,7,7,8,N,1,88.9,1,52,7,9,N,5,8,9,,,0,612,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,9,6,0,8,10,0,,Y,8,300,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,93,0
02,           0745,1,3,1,00095,0,03,100,31050,'BIG BOULDER CREEK       ',,'HAINES HIGHWAY    ','MILE POINT 33.2          ',99.99,53.491,1,0029800000,0,59260000,136113600,199,3,01,01,02,1991,2,0,220,2011,9,11.6,0,45,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,36,36.6,0.3,0.3,11,11.9,99.99,N,0,N,99.9,0,7,7,7,9,N,1,87.6,1,40.4,7,8,N,5,8,9,,,0,612,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,9,6,0,8,10,0,,Y,8,300,2030,0,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,93,0
